Date,Country,Country ISO,Admin 1,Latitude,Longitude,Geo Precision,Reported Perpetrator,Reported Perpetrator Name,Weapon Carried/Used,Food System Impact,All Food Security Categories,Event ID,Date Event Entered,Date Event Modified
31/7/2025,OPT,PSE,Gaza Strip,"31,29584283","34,24592976",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",116653,17/9/2025,18/9/2025
31/7/2025,OPT,PSE,Gaza Strip,"31,56178918","34,48934563",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117135,26/9/2025,29/9/2025
30/7/2025,OPT,PSE,Gaza Strip,"31,29938151","34,28386597",(5) Linear feature e.g. along a road or river,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",116642,17/9/2025,18/9/2025
30/7/2025,OPT,PSE,Gaza Strip,"31,57992472","34,48643381",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117128,26/9/2025,29/9/2025
30/7/2025,OPT,PSE,Gaza Strip,"31,51036161","34,4576096",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117132,26/9/2025,29/9/2025
30/7/2025,OPT,PSE,Gaza Strip,"31,47032654","34,43063407",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117133,26/9/2025,29/9/2025
30/7/2025,OPT,PSE,Gaza Strip,"31,47215667","34,43407059",(5) Linear feature e.g. along a road or river,Host Government: Military,Israeli Defence Forces,Artillery,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117134,26/9/2025,29/9/2025
29/7/2025,OPT,PSE,Gaza Strip,"31,30084829","34,28661552",(5) Linear feature e.g. along a road or river,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",116641,17/9/2025,18/9/2025
29/7/2025,OPT,PSE,Gaza Strip,"31,45740479","34,41201212",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",116772,19/9/2025,7/10/2025
29/7/2025,OPT,PSE,Gaza Strip,"31,50179064","34,46656834",(5) Linear feature e.g. along a road or river,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117094,25/9/2025,29/9/2025
29/7/2025,OPT,PSE,Gaza Strip,"31,57853543","34,50187881",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117097,25/9/2025,29/9/2025
29/7/2025,OPT,PSE,Gaza Strip,"31,56171604","34,48925972",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Artillery,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117131,26/9/2025,29/9/2025
29/7/2025,OPT,PSE,Gaza Strip,"31,57561053","34,48641519",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Artillery,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117295,28/9/2025,29/9/2025
28/7/2025,OPT,PSE,Gaza Strip,"31,4675","34,4097",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Artillery,Food Supply,Damage/Destruction Of Commercial Food Transport,114054,26/8/2025,26/8/2025
28/7/2025,OPT,PSE,Gaza Strip,"31,4675","34,4097",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Artillery,Food Supply,Damage/Destruction Of Commercial Food Transport,114415,26/8/2025,26/8/2025
28/7/2025,OPT,PSE,Gaza Strip,"31,29498771","34,29425175",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Attack On Aid Workers Carrying Out Food-Related Programme, Incident Affecting People Seeking Food Aid, Attack On Distribution Site",115779,9/9/2025,14/9/2025
28/7/2025,OPT,PSE,Gaza Strip,"31,45531813","34,41493094",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,Aid Systems,"Attack On Aid Workers Carrying Out Food-Related Programme, Incident Affecting People Seeking Food Aid, Attack On Distribution Site",116506,15/9/2025,22/9/2025
28/7/2025,OPT,PSE,Gaza Strip,"31,5514401","34,48552621",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Artillery,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117088,25/9/2025,29/9/2025
28/7/2025,OPT,PSE,Gaza Strip,"31,58314195","34,50437745",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Aid Systems,"Attack On Aid Workers Carrying Out Food-Related Programme, Attack On Distribution Site",117089,25/9/2025,11/10/2025
28/7/2025,OPT,PSE,Gaza Strip,"31,47508481","34,42581388",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117090,25/9/2025,29/9/2025
28/7/2025,OPT,PSE,Gaza Strip,"31,50179064","34,46656834",(5) Linear feature e.g. along a road or river,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117092,25/9/2025,29/9/2025
28/7/2025,OPT,PSE,Gaza Strip,"31,54869722","34,498795",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117294,28/9/2025,29/9/2025
27/7/2025,OPT,PSE,Gaza Strip,"31,29908816","34,26665162",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",116494,15/9/2025,18/9/2025
27/7/2025,OPT,PSE,Gaza Strip,"31,46952128","34,43131677",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",116499,15/9/2025,18/9/2025
27/7/2025,OPT,PSE,Gaza Strip,"31,50275114","34,4682312",(5) Linear feature e.g. along a road or river,Host Government: Military,Israeli Defence Forces,Artillery,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",116505,15/9/2025,18/9/2025
27/7/2025,OPT,PSE,Gaza Strip,"31,53560208","34,4470303",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Artillery,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117069,25/9/2025,4/10/2025
27/7/2025,OPT,PSE,Gaza Strip,"31,56149664","34,49071884",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Artillery,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117087,25/9/2025,29/9/2025
27/7/2025,OPT,PSE,Gaza Strip,"31,2752047","34,2558269",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117248,27/9/2025,6/10/2025
26/7/2025,OPT,PSE,Gaza Strip,"31,3443293","34,3095897",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",115795,10/9/2025,10/9/2025
26/7/2025,OPT,PSE,Gaza Strip,"31,31045509","34,27184879",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",116453,15/9/2025,18/9/2025
26/7/2025,OPT,PSE,Gaza Strip,"31,57707299","34,51028622",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117082,25/9/2025,29/9/2025
26/7/2025,OPT,PSE,Gaza Strip,"31,58263012","34,49054718",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117292,28/9/2025,29/9/2025
26/7/2025,OPT,PSE,Gaza Strip,"31,35131374","34,26362907",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Aid Systems,Attack On Distribution Site,118120,7/10/2025,7/10/2025
25/7/2025,OPT,PSE,Gaza Strip,"31,29908816","34,26665162",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",116451,15/9/2025,18/9/2025
25/7/2025,OPT,PSE,Gaza Strip,"31,2830204","34,2805069","(3) District, Municipality or Commune",Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",116452,15/9/2025,18/9/2025
25/7/2025,OPT,PSE,Gaza Strip,"31,58263012","34,49054718","(3) District, Municipality or Commune",Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117291,28/9/2025,7/10/2025
24/7/2025,OPT,PSE,Gaza Strip,"31,4214","34,3865",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,114035,26/8/2025,26/8/2025
24/7/2025,OPT,PSE,Gaza Strip,"31,4214","34,3865",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,114396,26/8/2025,26/8/2025
24/7/2025,OPT,PSE,Gaza Strip,"31,33706817","34,30326287",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",115777,9/9/2025,9/9/2025
24/7/2025,OPT,PSE,Gaza Strip,"31,3443293","34,3095897",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",115794,10/9/2025,10/9/2025
24/7/2025,OPT,PSE,Gaza Strip,"31,44287","34,40252779",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Artillery,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",115846,11/9/2025,11/9/2025
24/7/2025,OPT,PSE,Gaza Strip,"31,45531813","34,41493094",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",116449,15/9/2025,18/9/2025
24/7/2025,OPT,PSE,Gaza Strip,"31,29908816","34,26665162",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",116450,15/9/2025,7/10/2025
24/7/2025,OPT,PSE,Gaza Strip,"31,2830204","34,2805069",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Sniper,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",116640,17/9/2025,18/9/2025
24/7/2025,OPT,PSE,Gaza Strip,"31,2830204","34,2805069",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117252,27/9/2025,6/10/2025
20/8/2025,OPT,PSE,Gaza Strip,"31,532192","34,4667695","(3) District, Municipality or Commune",Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,117351,29/9/2025,4/10/2025
20/8/2025,OPT,PSE,Gaza Strip,"31,44821579","34,39340829",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,117751,3/10/2025,13/10/2025
23/7/2025,OPT,PSE,Gaza Strip,"31,3266152","34,2890023",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",115778,9/9/2025,9/9/2025
23/7/2025,OPT,PSE,Gaza Strip,"31,45531813","34,41493094",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",116446,15/9/2025,17/9/2025
23/7/2025,OPT,PSE,Gaza Strip,"31,29908816","34,26665162",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",116447,15/9/2025,18/9/2025
23/7/2025,OPT,PSE,Gaza Strip,"31,53560208","34,4470303",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",116448,15/9/2025,26/9/2025
22/7/2025,OPT,PSE,Gaza Strip,"31,4178","34,3503",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,114019,26/8/2025,26/8/2025
22/7/2025,OPT,PSE,Gaza Strip,"31,4178","34,3503",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,114380,26/8/2025,26/8/2025
22/7/2025,OPT,PSE,Gaza Strip,"31,44415177","34,40536082",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,Incident Affecting People Seeking Food Aid,116445,15/9/2025,15/9/2025
22/7/2025,OPT,PSE,Gaza Strip,"31,4851626","34,4146933",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",116757,19/9/2025,19/9/2025
22/7/2025,OPT,PSE,Gaza Strip,"31,29573281","34,24590855",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",116760,19/9/2025,19/9/2025
21/7/2025,OPT,PSE,Gaza Strip,"31,4005","34,3375",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,Food Production,Damage/Destruction Of Agricultural Land,114011,26/8/2025,26/8/2025
23/7/2025,OPT,PSE,Gaza Strip,"31,5045","34,4743",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,"Attack On a Market/Restaurant/Supermarket/Bakery, Access Constraints",114026,26/8/2025,26/8/2025
21/7/2025,OPT,PSE,Gaza Strip,"31,4005","34,3375",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,Food Production,Damage/Destruction Of Agricultural Land,114372,26/8/2025,26/8/2025
23/7/2025,OPT,PSE,Gaza Strip,"31,5045","34,4743",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,"Attack On a Market/Restaurant/Supermarket/Bakery, Access Constraints",114387,26/8/2025,26/8/2025
21/7/2025,OPT,PSE,Gaza Strip,"31,4005","34,3375",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,114013,26/8/2025,26/8/2025
21/7/2025,OPT,PSE,Gaza Strip,"31,53560208","34,4470303",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",116441,13/9/2025,4/10/2025
21/7/2025,OPT,PSE,Gaza Strip,"31,502745","34,414577",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",116444,15/9/2025,15/9/2025
21/7/2025,OPT,PSE,Gaza Strip,"31,48694281","34,44248199",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117079,25/9/2025,29/9/2025
20/7/2025,OPT,PSE,Gaza Strip,"31,29582449","34,24584403",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",113057,15/8/2025,17/9/2025
20/7/2025,OPT,PSE,Gaza Strip,"31,5501269","34,5033134",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Artillery,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",113064,15/8/2025,18/8/2025
20/7/2025,OPT,PSE,Gaza Strip,"31,4432234","34,360007",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",113100,16/8/2025,18/8/2025
20/7/2025,OPT,PSE,Gaza Strip,"31,3822","34,271",(7) Estimated sea/air coordinates,Host Government: Military,Israeli Defence Forces,Firearm: Boat,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,114005,26/8/2025,5/9/2025
20/7/2025,OPT,PSE,Gaza Strip,"31,3822","34,271",(7) Estimated sea/air coordinates,Host Government: Military,Israeli Defence Forces,Firearm: Boat,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,114366,26/8/2025,5/9/2025
20/7/2025,OPT,PSE,Gaza Strip,"31,33740025","34,3096109",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",116443,15/9/2025,15/9/2025
19/7/2025,OPT,PSE,Gaza Strip,"31,3443293","34,3095897",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",113031,15/8/2025,18/8/2025
18/7/2025,OPT,PSE,Gaza Strip,"31,51666667","34,45","(3) District, Municipality or Commune",Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",113027,15/8/2025,18/8/2025
18/7/2025,OPT,PSE,Gaza Strip,"31,2752047","34,2558269",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",113028,15/8/2025,18/8/2025
18/7/2025,OPT,PSE,Gaza Strip,"31,3443293","34,3095897",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",113030,15/8/2025,18/8/2025
17/7/2025,OPT,PSE,Gaza Strip,"31,3624","34,2949",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,113988,26/8/2025,26/8/2025
17/7/2025,OPT,PSE,Gaza Strip,"31,3624","34,2949",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,114349,26/8/2025,26/8/2025
16/7/2025,OPT,PSE,Gaza Strip,"31,3443293","34,3095897",(2) 25 km precision,Host Government: Military,"Israeli Defence Forces, US Military",Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",113018,15/8/2025,18/8/2025
21/7/2025,OPT,PSE,Gaza Strip,"31,4005","34,3375",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,114374,26/8/2025,26/8/2025
21/7/2025,OPT,PSE,Gaza Strip,"31,35474323","34,26497145","(3) District, Municipality or Commune",Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,115793,10/9/2025,26/9/2025
15/7/2025,OPT,PSE,Gaza Strip,"31,53560208","34,4470303",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",112727,12/8/2025,31/8/2025
15/7/2025,OPT,PSE,Gaza Strip,"31,2752047","34,2558269",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",113012,15/8/2025,18/8/2025
15/7/2025,OPT,PSE,Gaza Strip,"31,5245","34,4326",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Shelling,Food Supply,Damage/Destruction Of Commercial Food Transport,113964,26/8/2025,5/9/2025
15/7/2025,OPT,PSE,Gaza Strip,"31,5245","34,4326",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Shelling,Food Supply,Damage/Destruction Of Commercial Food Transport,114325,26/8/2025,5/9/2025
14/7/2025,OPT,PSE,Gaza Strip,"31,44821579","34,39340829",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",112724,12/8/2025,31/8/2025
14/7/2025,OPT,PSE,Gaza Strip,"31,2752047","34,2558269",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",112726,12/8/2025,13/8/2025
16/7/2025,OPT,PSE,Gaza Strip,"31,4646","34,3592",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,113976,26/8/2025,5/9/2025
16/7/2025,OPT,PSE,Gaza Strip,"31,4646","34,3592",(7) Estimated sea/air coordinates,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,114337,26/8/2025,23/9/2025
14/7/2025,OPT,PSE,Gaza Strip,"31,4486","34,3925",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,Damage/Destruction Of Commercial Food Transport,113954,26/8/2025,26/8/2025
14/7/2025,OPT,PSE,Gaza Strip,"31,43847678","34,40347189",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,113093,16/8/2025,31/8/2025
14/7/2025,OPT,PSE,Gaza Strip,"31,4486","34,3925",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,Damage/Destruction Of Commercial Food Transport,114315,26/8/2025,26/8/2025
13/7/2025,OPT,PSE,Gaza Strip,"31,3782508","34,3355147",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Aid Systems,Attack On Distribution Site,112725,12/8/2025,13/8/2025
14/7/2025,OPT,PSE,Gaza Strip,"31,4178","34,3503",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,113953,26/8/2025,26/8/2025
14/7/2025,OPT,PSE,Gaza Strip,"31,4178","34,3503",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,114314,26/8/2025,26/8/2025
13/7/2025,OPT,PSE,Gaza Strip,"31,5050311","34,4641381",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,113404,20/8/2025,6/10/2025
12/7/2025,OPT,PSE,Gaza Strip,"31,53560208","34,4470303",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",112722,12/8/2025,31/8/2025
13/7/2025,OPT,PSE,Gaza Strip,"31,5172","34,4642",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,"Violence Affecting Marketgoers, Attack On a Market/Restaurant/Supermarket/Bakery",113938,26/8/2025,26/8/2025
13/7/2025,OPT,PSE,Gaza Strip,"31,5172","34,4642",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,"Violence Affecting Marketgoers, Attack On a Market/Restaurant/Supermarket/Bakery",114299,26/8/2025,26/8/2025
11/7/2025,OPT,PSE,Gaza Strip,"31,29573281","34,24590855",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",112374,11/8/2025,17/9/2025
11/7/2025,OPT,PSE,Gaza Strip,"31,3090108","34,2431681",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",112720,12/8/2025,13/8/2025
10/7/2025,OPT,PSE,Gaza Strip,"31,2752047","34,2558269",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",112355,9/8/2025,11/8/2025
10/7/2025,OPT,PSE,Gaza Strip,"31,5128679","34,4581358","(3) District, Municipality or Commune",Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",112356,9/8/2025,11/8/2025
10/7/2025,OPT,PSE,Gaza Strip,"31,4183455","34,3502476",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",112357,9/8/2025,11/8/2025
10/7/2025,OPT,PSE,Gaza Strip,"31,53560208","34,4470303",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",112359,9/8/2025,7/9/2025
10/7/2025,OPT,PSE,Gaza Strip,"31,2752047","34,2558269",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",112370,9/8/2025,11/8/2025
9/7/2025,OPT,PSE,Gaza Strip,"31,2752047","34,2558269",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",112354,9/8/2025,25/8/2025
12/7/2025,OPT,PSE,Gaza Strip,"31,5172","34,4642",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,"Violence Affecting Marketgoers, Attack On a Market/Restaurant/Supermarket/Bakery",113924,26/8/2025,26/8/2025
12/7/2025,OPT,PSE,Gaza Strip,"31,5172","34,4642",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,"Violence Affecting Marketgoers, Attack On a Market/Restaurant/Supermarket/Bakery",114285,26/8/2025,26/8/2025
9/7/2025,OPT,PSE,Gaza Strip,"31,5172","34,4642",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,"Attack On a Market/Restaurant/Supermarket/Bakery, Access Constraints",113894,26/8/2025,26/8/2025
7/7/2025,OPT,PSE,Gaza Strip,"31,2752047","34,2558269",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",107522,13/7/2025,14/7/2025
7/7/2025,OPT,PSE,Gaza Strip,"31,2752047","34,2558269",(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",107523,13/7/2025,14/7/2025
